nb_mut	nb_clones	cancer_type	nb_sig_subMU	seed	perc_dip	loglikelihood_MU	loglikelihood_nopi_MU	loglikelihood_subMU	loglikelihood_nopi_subMU	timestamp
5000	3	28	13	2587	0.0	-39114.78179933732	-39127.153380617616	-39123.59552939637	-39132.288156678376	1581948367.7623963
5000	3	28	13	2588	0.2	-34852.215850291286	-34857.640422453376	-34817.050284348574	-34827.79299933683	1581948286.655097
5000	3	28	13	2589	0.4	-39739.66705161319	-39746.34217810337	-39570.7201964602	-39583.392774206455	1581948984.517709
5000	3	28	13	2590	0.6	-39474.43142809036	-39501.46441832094	-39483.43472971201	-39500.19382463471	1581958289.9064019
5000	3	28	13	2591	0.8	-37140.89120951497	-37156.09453486994	-37157.61014116899	-37163.39304870852	1581949213.2149348
5000	3	28	13	2592	1.0	-37464.67930070846	-37472.24679969144	-37438.60274687327	-37447.10962313807	1581948034.0512402
5000	3	29	14	2593	0.0	-40193.36864564487	-40203.39111225892	-40194.182272586135	-40201.582204088016	1581950100.6994388
5000	3	29	14	2594	0.2	-38146.643950701844	-38156.466864334616	-38146.41346983281	-38155.90013229122	1581948953.9047282
5000	3	29	14	2595	0.4	-40925.1734726568	-40936.807338163664	-40933.645010369066	-40939.086555314534	1581949298.8847833
5000	3	29	14	2596	0.6	-36466.10292729591	-36485.46782746329	-36483.91174787889	-36492.812909407054	1581948881.4460185
5000	3	29	14	2597	0.8	-36160.68495571846	-36177.12565435844	-36169.07495277955	-36178.823888537634	1581949122.3850744
5000	3	29	14	2598	1.0	-40846.164031360895	-40866.61900887591	-41064.57441900539	-41072.1157978117	1581947903.1456661
5000	3	30	14	2599	0.0	-37925.33792847053	-37932.84387324826	-37927.04409066523	-37932.675772331546	1581950894.3037312
5000	3	30	14	2600	0.2	-38622.673298371206	-38633.52156273061	-38624.71429548996	-38635.66902359054	1581950154.9718812
5000	3	30	14	2601	0.4	-41512.20044432632	-41528.71037643339	-41522.930064125656	-41534.14780519519	1581950616.8817527
5000	3	30	14	2602	0.6	-37364.44725710725	-37378.93932102633	-37369.31858248698	-37374.32678984222	1581948859.4509766
5000	3	30	14	2603	0.8	-36462.549639512414	-36469.90944807913	-36473.702053281566	-36476.96757984055	1581948468.5570462
5000	3	30	14	2604	1.0	-37395.64359178355	-37398.337365258674	-37374.639843346726	-37383.5939215456	1581948015.791793
20	4	0	7	2605	0.0	-141.3993434050054	-146.61616365659188	-143.19042226228416	-148.5538305442391	1581947910.1670089
20	4	0	7	2606	0.2	-139.57622566107815	-144.44961317946397	-140.72351843727805	-147.17051306389655	1581947923.5930357
20	4	0	7	2607	0.4	-133.9658518447313	-140.39309523318857	-140.61168717652632	-144.9403936188231	1581947933.9276521
20	4	0	7	2608	0.6	-145.05054028331296	-155.14284349681253	-151.58927313414185	-157.80375212726815	1581947942.853925
20	4	0	7	2609	0.8	-130.4141162039878	-134.2360995373878	-135.8870157382975	-137.0862460266573	1581947949.3429375
20	4	0	7	2610	1.0	-139.601366891309	-150.03419045336932	-154.55289078020544	-159.27505018010802	1581947959.719198
20	4	1	8	2611	0.0	-157.86371506642038	-162.29961034782391	-165.37713865677745	-167.4434249750293	1581947984.1861043
20	4	1	8	2612	0.2	-151.05946753326694	-156.93630709965572	-157.35373186353874	-159.32204599244534	1581947995.561748
20	4	1	8	2613	0.4	-149.86891864716048	-159.38948528184045	-160.85462034137126	-165.46351197134675	1581947977.374209
20	4	1	8	2614	0.6	-145.36812950479418	-155.98071153872797	-152.29793281637197	-158.95342661714355	1581947989.811973
20	4	1	8	2615	0.8	-140.82021429720183	-149.4261475381882	-146.0724127310946	-151.72498242929248	1581948002.4017496
20	4	1	8	2616	1.0	-143.06263031493881	-154.11532407035273	-151.3752877361793	-158.30111877201415	1581948007.1418662
20	4	2	20	2617	0.0	-137.1659537895215	-144.64561449718278	-140.76422857684287	-146.439003644671	1581948023.1707263
20	4	2	20	2618	0.2	-159.10282131197917	-166.2255438574839	-164.328142610576	-169.78229447499368	1581948020.4198744
20	4	2	20	2619	0.4	-160.04525634362082	-167.1110657668656	-158.13693584837333	-167.21478327554368	1581948016.5001347
20	4	2	20	2620	0.6	-139.68095029254152	-149.57934176492287	-144.5724378025982	-152.62622515021792	1581948022.3248506
20	4	2	20	2621	0.8	-132.52575782699128	-145.90239020269988	-138.94595188718066	-149.17389915561498	1581948032.3826592
20	4	2	20	2622	1.0	-146.9766675495612	-156.72509932542715	-149.93288957543228	-157.47941914456416	1581948031.8463137
20	4	3	6	2623	0.0	-139.5128636637206	-146.6360217843149	-144.44644164543737	-148.40759484103125	1581948035.7089374
20	4	3	6	2624	0.2	-134.3045689878581	-139.13582160580518	-136.33366096614097	-139.21548103972106	1581948043.710384
20	4	3	6	2625	0.4	-126.68382668997616	-133.37231499146066	-131.78163317478936	-136.72196864740104	1581948051.6166456
20	4	3	6	2626	0.6	-136.71886923675305	-142.61609914897315	-141.5515492236715	-145.202664729831	1581948052.2793174
20	4	3	6	2627	0.8	-132.50425112955136	-138.18306784057995	-133.83405747095242	-139.50307627749612	1581948052.6493456
20	4	3	6	2628	1.0	-125.85710785011015	-132.8853601609068	-132.26877302407775	-136.76804506045326	1581948426.3649218
20	4	4	14	2629	0.0	-144.60480793527427	-151.5535529330282	-147.63098583505615	-152.9220639530737	1581948063.7315335
20	4	4	14	2630	0.2	-137.37468426304102	-148.98507020843059	-142.19814413119926	-151.37743382825442	1581948064.1560647
20	4	4	14	2631	0.4	-147.97585286676366	-158.02620601398175	-151.11465666595458	-159.06977508814037	1581948061.9629
20	4	4	14	2632	0.6	-157.24493985460586	-165.19489720456954	-162.53659215079634	-168.18854115206463	1581948069.2779436
20	4	4	14	2633	0.8	-145.90300561185532	-155.22920725221599	-152.61740749326694	-159.28063720971116	1581948201.5786262
20	4	4	14	2634	1.0	-143.7141855985156	-154.41824942867882	-151.23460280165997	-158.79273627414213	1581948118.7907367
20	4	5	18	2635	0.0	-137.3622043827958	-144.9959919869519	-139.72922265023595	-146.57685416761046	1581957543.098362
20	4	5	18	2636	0.2	-141.776603809143	-151.40426724927832	-143.7829398149812	-152.00162820446698	1581948463.6446638
20	4	5	18	2637	0.4	-140.20103791958823	-145.973829160896	-147.1912711428777	-151.69710143978892	1581948077.5554852
20	4	5	18	2638	0.6	-114.942627289546	-122.41262430598276	-117.07264292992869	-122.34645636285774	1581948076.3281047
20	4	5	18	2639	0.8	-142.5108302751564	-151.56010680948617	-146.3952350697666	-156.90556430884544	1581948080.2386596
20	4	5	18	2640	1.0	-133.3496543322212	-142.64798074575162	-135.69096554659407	-144.8891704275927	1581948110.8607292
20	4	6	17	2641	0.0	-146.4764757512176	-158.3017951921127	-149.1207728383085	-160.95912941009354	1581948088.4062748
20	4	6	17	2642	0.2	-134.94120044680508	-140.63060437558778	-139.5877270329624	-143.16443484454146	1581948089.8757122
20	4	6	17	2643	0.4	-142.58920973579046	-153.3975192965646	-147.60035263214542	-156.716359465508	1581948093.0308766
20	4	6	17	2644	0.6	-130.9551853215522	-136.59402339950813	-134.3237008140317	-136.54082667341405	1581948102.2342665
20	4	6	17	2645	0.8	-140.38170090280704	-149.27411157785141	-142.08437939856626	-150.1495668722886	1581948102.327438
20	4	6	17	2646	1.0	-132.38245055924833	-139.13534410364358	-134.09909261506908	-139.98455179230857	1581948102.8907082
20	4	7	11	2647	0.0	-123.60006033385369	-129.2538295922945	-125.80945177042837	-130.17749883144197	1581948118.3668091
20	4	7	11	2648	0.2	-149.09346017505692	-154.99350605064194	-153.22782595730283	-156.1022935361235	1581948116.5913348
20	4	7	11	2649	0.4	-144.1169194244735	-153.16447736458082	-150.9816924579351	-157.23720805466712	1581948157.1956334
20	4	7	11	2650	0.6	-151.88408348009196	-159.6879368251429	-158.42038851347215	-161.6288116398699	1581948116.6215277
20	4	7	11	2651	0.8	-126.95517614508385	-130.28951239470976	-128.7573384614781	-131.00792122189435	1581948138.346408
20	4	7	11	2652	1.0	-114.04408173074958	-117.97479188393869	-116.65456959571979	-119.98859783912964	1581948132.9528058
20	4	8	5	2653	0.0	-134.79877127796158	-141.09445880282908	-139.43986817232536	-143.13971534953743	1581948148.752711
20	4	8	5	2654	0.2	-138.66797772637608	-143.41277164494682	-144.7581121634683	-147.17963599304605	1581948137.908759
20	4	8	5	2655	0.4	-142.7528108097447	-147.43781301417738	-147.7056042579167	-149.87985452060548	1581948132.4730408
20	4	8	5	2656	0.6	-134.49067148683906	-140.45122774918727	-143.0940067053591	-145.47285327963164	1581948146.8305984
20	4	8	5	2657	0.8	-139.71402230014488	-147.5338045312574	-148.22518605472698	-151.21498394163825	1581948154.2283754
20	4	8	5	2658	1.0	-132.00149561642263	-141.75454697384106	-144.12827173906362	-146.89920349357246	1581948164.7380805
20	4	9	15	2659	0.0	-157.41129976671743	-166.3357578831765	-162.9024280560337	-169.02191489129004	1581948158.767009
20	4	9	15	2660	0.2	-143.17405058599016	-153.92515943753034	-147.94274385709463	-155.3242183309255	1581948175.206815
20	4	9	15	2661	0.4	-146.36042536326568	-151.80730460831958	-152.18878338158868	-155.2358625421226	1581948170.261734
20	4	9	15	2662	0.6	-148.0671298087134	-159.20540223032606	-153.66954943133274	-161.68474089258282	1581948172.4159465
20	4	9	15	2663	0.8	-146.68045221681626	-157.07641443952642	-148.0425058592951	-156.8689249519841	1581948174.2048683
20	4	9	15	2664	1.0	-122.8963125351584	-135.08619447514116	-132.22187512534694	-139.15258187533547	1581948183.1343048
20	4	10	12	2665	0.0	-140.51525006823138	-148.50440223195284	-144.79563376425668	-149.81395840568072	1581948183.1530857
20	4	10	12	2666	0.2	-147.9142549942833	-155.6319487543226	-149.36660234691894	-156.51228064012628	1581948188.1801257
20	4	10	12	2667	0.4	-131.44981540338688	-145.07062664273417	-142.60921148118558	-151.4817483933561	1581948187.2736049
20	4	10	12	2668	0.6	-123.30653111447214	-132.1276550342403	-127.99051895918595	-134.79427215949744	1581948242.838819
20	4	10	12	2669	0.8	-134.28490059363506	-140.15363758929078	-137.97138226089234	-142.10998377677072	1581948241.615573
20	4	10	12	2670	1.0	-139.03955228993428	-148.65673036228182	-145.28298556587268	-151.56594604014427	1581948243.937466
20	4	11	13	2671	0.0	-129.53232131418906	-135.25495560661787	-133.3479196437383	-137.71551792936162	1581948199.5422661
20	4	11	13	2672	0.2	-141.9778513657855	-153.53262026056268	-153.51433010389871	-159.0573324868674	1581948201.0914872
20	4	11	13	2673	0.4	-143.72769076083438	-155.6951966923436	-152.7838488780401	-159.9300329817959	1581948199.1764305
20	4	11	13	2674	0.6	-143.8225478558164	-153.76592445108318	-148.54356834085615	-155.14641306694602	1581948234.5952477
20	4	11	13	2675	0.8	-136.46021099699607	-146.47525671795484	-144.0993726288986	-149.38991767970415	1581948215.7613914
20	4	11	13	2676	1.0	-123.58035097678074	-132.10683627341677	-125.0426784687427	-132.7089172452723	1581948209.390618
20	4	12	6	2677	0.0	-138.30083314844788	-146.37245112470714	-144.14065519140553	-149.18752076425096	1581948225.675136
20	4	12	6	2678	0.2	-138.42170229783977	-146.17044647997392	-149.34127223790045	-151.48426558182388	1581948216.1950343
20	4	12	6	2679	0.4	-146.74542612917273	-158.90363643302618	-164.2124742561075	-165.29312357342238	1581948227.1357439
20	4	12	6	2680	0.6	-144.84917953307948	-152.1641994650731	-159.19754028496124	-160.6096782930526	1581948223.170829
20	4	12	6	2681	0.8	-104.18779458058843	-108.29658814644478	-106.98357878136599	-110.8846315297344	1581948224.1295776
20	4	12	6	2682	1.0	-144.11739619358138	-148.53384251864426	-148.68983409265732	-150.92127257452205	1581948223.755149
20	4	13	10	2683	0.0	-149.99931666381622	-155.29667414367069	-158.26949256115645	-162.32547916767663	1581948242.2479715
20	4	13	10	2684	0.2	-137.44857547061505	-139.9984469032358	-138.98222741991026	-140.2901084865924	1581948262.1207385
20	4	13	10	2685	0.4	-131.1218092898938	-136.38868481831108	-140.45186023024488	-143.54543982689196	1581948259.3198009
20	4	13	10	2686	0.6	-129.45181882656755	-138.98194749395915	-135.688945038412	-142.91651433888416	1581948252.1345315
20	4	13	10	2687	0.8	-131.84961417048245	-142.58804478736587	-133.86151451327453	-143.86579479276082	1581948254.0349383
20	4	13	10	2688	1.0	-143.77445631347263	-151.58902049079202	-151.34797052546205	-157.01203976818988	1581948262.7193005
20	4	14	23	2689	0.0	-138.0964158903857	-146.44092437841033	-141.78620390808408	-147.55871419600987	1581948259.0324345
20	4	14	23	2690	0.2	-149.33214788551618	-158.95204601044898	-155.32873663770118	-162.11550676608238	1581948264.0411346
20	4	14	23	2691	0.4	-153.0357440198089	-159.2989480962236	-154.12146934263453	-160.25697416366933	1581948260.8005707
20	4	14	23	2692	0.6	-135.19259459048175	-144.13385989024312	-138.43508661473456	-144.21945872292073	1581948255.244846
20	4	14	23	2693	0.8	-135.71982997105542	-141.66443833724406	-138.65769399771963	-143.8907067833583	1581948425.2119412
20	4	14	23	2694	1.0	-113.78776846198818	-123.64457831422254	-115.59312137265499	-123.0492735746278	1581948275.3652601
20	4	15	12	2695	0.0	-148.28841716680216	-156.14859068315062	-153.7743955566483	-159.21744052687075	1581950584.2372873
20	4	15	12	2696	0.2	-139.58679174396224	-147.16485993286855	-144.6725834900834	-149.96058113506632	1581948283.4834182
20	4	15	12	2697	0.4	-132.25642399404845	-138.12776249972185	-137.13037743984717	-140.4336967141883	1581948312.6411276
20	4	15	12	2698	0.6	-142.90171643444876	-149.24344020538226	-146.7172652386261	-150.853545471606	1581948273.2653873
20	4	15	12	2699	0.8	-148.7731658023738	-155.86871285054963	-157.88246949284706	-161.4755531977202	1581948919.6149879
20	4	15	12	2700	1.0	-147.72588515289092	-158.72267291418845	-155.3399374942564	-162.9590140349888	1581948935.5558076
20	4	16	7	2701	0.0	-137.12666980981993	-152.975482460678	-145.15513915099916	-157.39488574571956	1581948296.4363902
20	4	16	7	2702	0.2	-126.68368359219379	-133.4018656338793	-137.85182260045764	-139.16543036384743	1581948300.736737
20	4	16	7	2703	0.4	-129.6319176793667	-136.45359079262406	-138.1682486361097	-141.82540604989916	1581948291.0782225
20	4	16	7	2704	0.6	-139.28894879711328	-149.15571870462819	-148.7025960861501	-153.76871557826124	1581948289.384841
20	4	16	7	2705	0.8	-146.85954832759194	-160.92284419797082	-157.6464756273194	-165.40644744933837	1581948294.3920457
20	4	16	7	2706	1.0	-132.65589958954814	-140.07235524586702	-138.13119180593532	-141.3839454065024	1581948317.6874
20	4	17	10	2707	0.0	-134.95656220927293	-142.80204571173968	-137.12057827915564	-142.72273260028703	1581948308.540686
20	4	17	10	2708	0.2	-111.1813765905731	-117.05674721718394	-112.69405211401791	-118.00044507710562	1581948308.9566064
20	4	17	10	2709	0.4	-123.18368483658865	-129.6017362664261	-129.58466969024232	-134.32945823436114	1581948316.3401918
20	4	17	10	2710	0.6	-120.69568318195192	-127.70805115636621	-121.07381580237451	-127.78485575353938	1581948334.481205
20	4	17	10	2711	0.8	-132.36617313458194	-140.72861743656637	-139.2127122055406	-142.7820684702322	1581948314.3197708
20	4	17	10	2712	1.0	-140.90673610356555	-150.4923709960231	-143.38611968751798	-150.5661299069003	1581948350.9889834
20	4	18	13	2713	0.0	-156.97263065062617	-166.4535430671913	-160.19776815641782	-168.26050923198775	1581948467.7338974
20	4	18	13	2714	0.2	-145.85051863028525	-155.7281784808939	-146.56202870312538	-154.6848248371923	1581964774.694179
20	4	18	13	2715	0.4	-143.613644288904	-152.7800125911087	-150.03839072481998	-157.54232474412126	1581948333.6737397
20	4	18	13	2716	0.6	-137.70222405435058	-146.36755597778205	-140.6626780599813	-148.46516225432003	1581948334.903714
20	4	18	13	2717	0.8	-146.7144104603513	-155.18607083165782	-150.73106829043095	-156.7796955447422	1581948329.7715044
20	4	18	13	2718	1.0	-132.44407479949464	-139.55171889320334	-136.09501523232836	-142.34856581036587	1581948325.235077
20	4	19	19	2719	0.0	-144.7362561057976	-156.7194556777684	-146.66187774767394	-157.2168435739555	1581948342.312307
20	4	19	19	2720	0.2	-163.28524179708538	-170.57525131164562	-168.01507751595605	-173.1215775512139	1581948343.2022793
20	4	19	19	2721	0.4	-145.9697862230236	-149.71948521083868	-147.3057339577948	-150.2820936109023	1581948355.7682486
20	4	19	19	2722	0.6	-139.42650334986007	-150.55363613609956	-141.3877651443893	-151.55649332091033	1581948357.954514
20	4	19	19	2723	0.8	-123.5091232650986	-133.8595985990171	-125.25450465435308	-134.9409758488913	1581948362.0026202
20	4	19	19	2724	1.0	-149.02904383136126	-161.65841697894055	-153.49818786102782	-164.39679659596948	1581948358.7671235
20	4	20	13	2725	0.0	-142.15564609934717	-148.5487066899343	-146.07065188284702	-148.73451989573113	1581948385.2772763
20	4	20	13	2726	0.2	-148.84064713345649	-158.21820690682296	-157.0401802542577	-162.43119283701026	1581948362.9802036
20	4	20	13	2727	0.4	-121.86318385975261	-126.82363498514731	-127.3003673051675	-132.07849134004846	1581948361.8642614
20	4	20	13	2728	0.6	-142.64665697113682	-152.04490608159625	-147.7652535789714	-153.94554631696138	1581950584.2391236
20	4	20	13	2729	0.8	-139.42264888471394	-144.52779601737302	-134.17422146070814	-140.4574460164341	1581948381.912476
20	4	20	13	2730	1.0	-122.76461212729882	-132.94092670505847	-127.6346763339352	-136.61889937912966	1581948422.6061625
20	4	21	15	2731	0.0	-135.82889458548522	-143.25486637607312	-137.02690859762626	-142.83229892026202	1581948389.2199953
20	4	21	15	2732	0.2	-150.60035901507086	-157.9092413835375	-157.0382481595799	-162.92128528639861	1581948416.6409636
20	4	21	15	2733	0.4	-139.46016367181772	-145.0890579389943	-140.34016525812618	-145.6065271628808	1581948382.6467376
20	4	21	15	2734	0.6	-145.47772574118386	-155.17368049493209	-153.93594711922017	-159.3467215966501	1581948383.8758655
20	4	21	15	2735	0.8	-137.30264647603641	-143.16999760694569	-142.2860090058149	-147.165227376024	1581948395.6246982
20	4	21	15	2736	1.0	-156.16356386412912	-167.04080354471247	-162.73344324761192	-169.33126380247882	1581948380.4218793
20	4	22	16	2737	0.0	-139.51807530588886	-148.95120923680955	-142.8739084477329	-151.92270239421106	1581948380.812045
20	4	22	16	2738	0.2	-150.49382765090382	-158.33361037742173	-155.87159889225055	-163.4517200498904	1581948406.626932
20	4	22	16	2739	0.4	-140.3951945975758	-145.390387695543	-139.14202780089153	-143.9631236335749	1581948418.1113844
20	4	22	16	2740	0.6	-152.75794208866913	-163.47251402393596	-156.28786681613346	-166.69627069747315	1581948398.4398205
20	4	22	16	2741	0.8	-142.33196809868898	-150.51443691347225	-145.3206576477707	-152.59102038425	1581948401.5495539
20	4	22	16	2742	1.0	-133.6989765980019	-142.08558026877702	-138.7785458535277	-145.36105940216802	1581948405.6731348
20	4	23	12	2743	0.0	-143.0413873039601	-149.89853382511632	-145.47113357698228	-150.9488805564411	1581948475.2177851
20	4	23	12	2744	0.2	-136.92243270820114	-145.48650060998762	-141.152788522266	-147.71897693511337	1581948409.9495234
20	4	23	12	2745	0.4	-139.87528555037392	-148.86510779547623	-145.69121177793292	-152.24498628587048	1581948429.073701
20	4	23	12	2746	0.6	-133.77215177825764	-142.24539681545383	-136.46280166453647	-141.99906740933426	1581948422.3711011
20	4	23	12	2747	0.8	-123.40782783989279	-137.35655935696602	-129.3503391275245	-140.37769828317536	1581948417.760948
20	4	23	12	2748	1.0	-125.94964113764286	-128.93922157713862	-125.95852852537928	-128.92528746221367	1581948416.8063467
20	4	24	16	2749	0.0	-143.17636077375417	-150.59373445645002	-147.154861827889	-150.79699481885652	1581948421.6250966
20	4	24	16	2750	0.2	-145.20584882728198	-154.54348093721327	-149.20832032462792	-156.75220319216228	1581948429.1927109
20	4	24	16	2751	0.4	-127.57568319414541	-135.5863121884386	-130.14830665806664	-137.44877020890164	1581948426.994299
20	4	24	16	2752	0.6	-144.50273841674863	-153.92518361147359	-148.3319695806804	-156.55932474499554	1581948439.4694684
20	4	24	16	2753	0.8	-140.590321422905	-151.23928396238713	-148.78958505809186	-156.88600954085354	1581948547.5887136
20	4	24	16	2754	1.0	-125.5241756807716	-132.81501489508992	-130.56824869511237	-136.71022915756257	1581948461.9500122
20	4	25	20	2755	0.0	-154.19843898959033	-157.337291136037	-155.77628537300342	-157.64926380143228	1581948440.895771
20	4	25	20	2756	0.2	-148.74084167548625	-154.34200699682933	-150.28047861030018	-156.90207950368895	1581948457.0237937
20	4	25	20	2757	0.4	-152.6143330770247	-162.6441488744807	-158.3556171626729	-165.9767020399275	1581948438.8913195
20	4	25	20	2758	0.6	-143.93404927401502	-153.78730955727258	-151.2557562565605	-158.78971573818566	1581948433.0371103
20	4	25	20	2759	0.8	-140.95174794318643	-152.06156482597518	-145.2177636550139	-154.10745742323323	1581948443.0944252
20	4	25	20	2760	1.0	-157.10145442767947	-167.8824297409195	-162.22243499224732	-172.4900034091753	1581948435.7118363
20	4	26	11	2761	0.0	-142.18884847991592	-152.90709685090573	-149.18550857766618	-154.06407306371582	1581948484.2145772
20	4	26	11	2762	0.2	-152.60210670012128	-158.70250663398926	-154.48741301546724	-160.90203048573414	1581948455.4416687
20	4	26	11	2763	0.4	-134.73974311130823	-141.0227596112922	-141.2018369334196	-147.44077612749803	1581948448.062177
20	4	26	11	2764	0.6	-134.24862978373022	-141.8278789003421	-145.59485999989997	-148.09601169313737	1581948583.0302725
20	4	26	11	2765	0.8	-150.1408816208662	-159.0327740979692	-154.293488358485	-159.08154509886919	1581948460.3590782
20	4	26	11	2766	1.0	-136.98473390149306	-141.43805577766216	-139.90407192938028	-144.35411304132685	1581948475.3916311
20	4	27	18	2767	0.0	-148.37143013979562	-158.7572422739461	-151.3289849421119	-159.86701400100995	1581948453.8839576
20	4	27	18	2768	0.2	-122.55619137298014	-127.3069471821745	-125.06782037908265	-128.60328246866862	1581948487.343672
20	4	27	18	2769	0.4	-142.9843000357412	-151.4034375976361	-144.52920667419238	-152.02627452807542	1581948488.576476
20	4	27	18	2770	0.6	-154.19029461338502	-162.1803784194399	-157.65476397445337	-163.71724898611572	1581948491.8279831
20	4	27	18	2771	0.8	-135.1268222773825	-143.52503021367022	-141.74964124338317	-147.20709413842926	1581948480.0487726
20	4	27	18	2772	1.0	-149.5908686688884	-156.6894708209885	-146.5786993575729	-152.44322287970994	1581948483.0576653
20	4	28	13	2773	0.0	-129.53598591106092	-140.63815511191038	-131.7484232255327	-142.04323089723178	1581948495.6273375
20	4	28	13	2774	0.2	-133.08422435535678	-141.6215958215417	-136.6983810769303	-143.19483433602977	1581948493.9560795
20	4	28	13	2775	0.4	-146.83501856294097	-153.80199958058859	-153.1298788327597	-156.62574151849174	1581948509.0862527
20	4	28	13	2776	0.6	-136.07263853881182	-143.19557517391385	-139.48687243544072	-144.5905263638293	1581949090.2219534
20	4	28	13	2777	0.8	-140.91211157489073	-150.65420074004678	-150.26590043569746	-155.7458088650725	1581948510.113914
20	4	28	13	2778	1.0	-128.96567637964984	-137.96707722117787	-134.6982455650348	-141.03991257804563	1581948495.4005532
20	4	29	14	2779	0.0	-139.40218865438226	-148.9648040902173	-145.2121896480875	-153.43088071713458	1581948511.0430405
20	4	29	14	2780	0.2	-127.41724123292737	-132.77921440155214	-129.64218348624584	-134.63973264037944	1581948511.0422149
20	4	29	14	2781	0.4	-117.0599631569744	-123.50397197029491	-118.47762316671556	-124.39994070715356	1581948512.211088
20	4	29	14	2782	0.6	-146.31440470780154	-152.420331162485	-142.36701187201353	-149.65381029165815	1581948518.798959
20	4	29	14	2783	0.8	-142.74490779353502	-153.36266913818875	-145.02399235421186	-154.93141308191127	1581948528.8516123
20	4	29	14	2784	1.0	-147.8430782796941	-153.3964078935479	-150.2796995187098	-155.2895820000296	1581948507.7007146
20	4	30	14	2785	0.0	-144.7124386630856	-152.48269061948938	-149.63352761929838	-154.03760268724238	1581948510.9811249
20	4	30	14	2786	0.2	-145.8666577210632	-151.75461175706286	-150.07033674204808	-154.08757796582262	1581948510.593187
20	4	30	14	2787	0.4	-141.95481337141354	-147.30903527988409	-145.1436244649599	-147.35424534029502	1581948540.206737
20	4	30	14	2788	0.6	-143.05167976552758	-153.39393613733048	-153.04747735773032	-158.4172581783512	1581948608.5906775
20	4	30	14	2789	0.8	-132.21232205423448	-143.04486404973687	-135.87000631429711	-145.02989028076158	1581948584.7543936
20	4	30	14	2790	1.0	-133.60905400497032	-141.34663327757272	-140.09195419766414	-146.84864824251432	1581948529.0987093
50	4	0	7	2791	0.0	-378.04041761830786	-393.5792932051696	-389.1675742886151	-398.3850199276994	1581948535.275763
50	4	0	7	2792	0.2	-373.4960101065425	-388.3161895059809	-388.49462879930013	-397.24362271697424	1581948561.144384
50	4	0	7	2793	0.4	-366.64591274832037	-377.98838771181886	-380.579565878806	-383.69437584969836	1581948539.1561527
50	4	0	7	2794	0.6	-389.3759003326778	-402.8510589141528	-399.4647937004059	-405.7116822761005	1581948529.2101943
50	4	0	7	2795	0.8	-370.3901299754255	-383.38675789355733	-384.47151316671824	-390.4397279690609	1581948599.0152938
50	4	0	7	2796	1.0	-328.84986838361647	-342.69809904722837	-347.9885024968691	-351.90511117028205	1581948532.6350322
50	4	1	8	2797	0.0	-412.0609909212825	-420.46140972019714	-418.18585355156563	-421.7635889769733	1581948540.0268168
50	4	1	8	2798	0.2	-386.0900905475489	-399.09167413299735	-395.7899069878346	-404.7925169212956	1581948595.6942232
50	4	1	8	2799	0.4	-337.1848611291283	-353.9762263819457	-351.4606535950705	-360.35063507991	1581948564.6241062
50	4	1	8	2800	0.6	-384.9488150289101	-394.73352134588174	-395.5057562656957	-399.92669853754404	1581948549.0082135
50	4	1	8	2801	0.8	-393.52443095466805	-407.77093562783995	-406.8712276028988	-413.45709398586035	1581948551.993387
50	4	1	8	2802	1.0	-379.9268590955171	-390.81781536701936	-387.8709528617754	-394.68085334326594	1581948556.0558167
50	4	2	20	2803	0.0	-379.88550054718087	-389.54145437316873	-385.95203625493866	-390.22606988790227	1581948609.239858
50	4	2	20	2804	0.2	-362.11526287515136	-378.5356622127652	-363.44863161426383	-379.1685916533149	1581948607.562464
50	4	2	20	2805	0.4	-389.8652657321752	-402.28764353696016	-392.1273921371892	-401.8704457948402	1581948583.5369675
50	4	2	20	2806	0.6	-371.2133818978818	-387.04552846502264	-377.2341044271471	-389.79570626330735	1581948589.847632
50	4	2	20	2807	0.8	-372.26492043586404	-383.3551816636326	-372.35633473775846	-382.6625128507805	1581948582.3009205
50	4	2	20	2808	1.0	-315.1068691950685	-321.1013048141973	-315.2035956051071	-321.0834846536243	1581948612.9702613
50	4	3	6	2809	0.0	-374.34657315630966	-380.59031589978224	-379.52511939813047	-383.1817260328424	1581948622.354833
50	4	3	6	2810	0.2	-377.6365678283504	-380.5670297917602	-382.8968161476223	-383.71267111754713	1581948663.5613315
50	4	3	6	2811	0.4	-364.20088326468596	-372.461800531188	-378.5244777558955	-380.9184536055262	1581948565.120212
50	4	3	6	2812	0.6	-353.8624504616782	-362.28945092658165	-358.62856144016627	-366.18859101724655	1581948559.3702335
50	4	3	6	2813	0.8	-324.81113678695215	-331.76258618595614	-334.7984974167038	-337.6490778012089	1581948559.839184
50	4	3	6	2814	1.0	-301.75992133961006	-307.13341899685724	-308.0097516426357	-310.96809320859336	1581948565.1707377
50	4	4	14	2815	0.0	-386.0829808605854	-396.04655400192735	-394.46992333157937	-402.1662208861778	1581948593.9311895
50	4	4	14	2816	0.2	-387.8917779085684	-398.41399522309337	-394.81045026451136	-401.02050318504956	1581948574.4930446
50	4	4	14	2817	0.4	-361.6186872488568	-377.9336406913847	-367.2425330178406	-379.9697794632766	1581948571.5837512
50	4	4	14	2818	0.6	-383.21445506064333	-395.95702958212297	-389.5643645061131	-397.55619110217765	1581948577.7340221
