cancer_type	perc_diploid	nb_clones	nb_mut	nb_sig	min_dist	max_dist	avg_dist	avg_major_cn	actual_perc_diploid	avg_tot_cn	index	bic	aic	aicc	icl_q	icl_qn	bic_alt	sh_4	sh_5	sh_6	sh_7	sh_8	sh_9	sh_10	max_curvature	ll_1	ll_2	ll_3	ll_4	ll_5	ll_6	ll_7	ll_8	ll_9	ll_10	timestamp
16	40	3	600	8	0.04535238468661862	0.7837144576838381	0.5098265901219384	1.731666666666667	0.3933333333333333	2.815	0	3	3	3	7	3	3	1	3	3	3	3	3	8	3	-4802.168042304171	-4770.010960677404	-4681.187630223425	-4679.221879936471	-4676.429863733636	-4675.454496787597	-4675.450008167216	-4672.3603697803055	-4674.581717920712	-4673.587212865159	1559252696.0913546
16	60	3	600	65	0.33479038458139765	0.3992837498592714	0.3719858018748956	1.485	0.6066666666666667	2.495	0	1	2	10	1	1	3	2	3	4	4	4	4	4	2	-4993.879689903202	-4854.005299822784	-4831.581843938266	-4828.448596613654	-4828.417615532716	-4828.404759957093	-4827.717017632255	-4825.439435623624	-4825.701251505952	-4825.636620787928	1559249616.6631575
16	60	3	600	8	0.33479038458139765	0.3992837498592714	0.3719858018748956	1.485	0.6066666666666667	2.495	0	2	3	3	5	2	3	2	3	3	3	3	6	9	2	-5001.599567143783	-4864.368066602098	-4845.559247970341	-4844.475382396588	-4844.469594478496	-4842.7094185170035	-4842.534601032334	-4842.490024997545	-4842.237563611787	-4842.50860649455	1559249616.6631575
16	80	3	600	65	0.14005999449568196	0.2283458328762008	0.1910475580170872	1.18	0.86	2.161666666666666	0	1	1	10	1	1	3	1	3	3	3	3	3	7	3	-4724.645516973118	-4696.497291753515	-4664.901491895321	-4659.713946460877	-4651.71159484427	-4647.898704311629	-4644.488359003715	-4644.569472173942	-4643.695114840063	-4642.7426236890915	1559255176.5956478
16	80	3	600	8	0.14005999449568196	0.2283458328762008	0.1910475580170872	1.18	0.86	2.161666666666666	0	1	3	3	4	1	3	1	3	3	3	3	3	3	3	-4727.072568362207	-4700.986148091524	-4673.223671509481	-4670.7471603471295	-4667.520103464709	-4665.476746257646	-4664.403415851108	-4663.42281707425	-4660.318680600209	-4660.25239080669	1559255176.5956478
16	100	3	600	65	0.17822253429381896	0.2912081095680422	0.24830308072505525	1.0	1.0	2.0	0	1	2	10	1	1	4	2	2	2	4	4	6	6	2	-5145.270059352793	-5001.7345626470205	-4997.603935035971	-4926.698462174578	-4923.469740734587	-4920.4118198112565	-4920.820128132542	-4919.571035929458	-4917.995557018235	-4917.501522394765	1559247886.1980217
16	100	3	600	8	0.17822253429381896	0.2912081095680422	0.24830308072505525	1.0	1.0	2.0	0	3	3	3	4	3	3	2	3	3	3	3	3	7	2	-5153.371184718626	-5021.080293409766	-4958.973970079307	-4957.016071825017	-4953.69432233129	-4951.020187346083	-4949.269716599224	-4949.140442552354	-4948.995551388577	-4948.800263666534	1559247886.1980217
16	0	3	1000	65	0.2121381655181368	0.6750901128817328	0.4822693462132606	2.2359999999999998	0.0	3.383	0	1	2	2	1	1	4	2	2	2	2	4	7	7	2	-8103.934168103195	-7956.902800302951	-7956.990006891165	-7932.0406345218025	-7927.653200295448	-7928.275405806071	-7927.554149313968	-7928.018113523278	-7930.5119836540525	-7929.625896889372	1559255789.7860818
16	0	3	1000	8	0.2121381655181368	0.6750901128817328	0.4822693462132606	2.2359999999999998	0.0	3.383	0	2	3	3	5	2	3	2	3	3	5	6	4	4	2	-8113.394603225152	-7969.866866120359	-7955.211924270567	-7953.183992127334	-7952.066178880134	-7951.675811691523	-7951.6616006600925	-7951.553048170289	-7949.240251060299	-7949.201961548075	1559255789.7860818
16	20	3	1000	65	0.10061786088766922	0.7318328393649753	0.5141868648372554	2.006	0.184	3.0989999999999998	0	1	2	2	1	1	4	2	2	2	2	2	6	2	3	-8090.038043074094	-7937.264187154475	-8078.602874986039	-7859.451110891569	-7851.298530081834	-7845.109412077054	-7845.443024052909	-7843.6788730511735	-7841.787215550202	-7837.843947808545	1559253416.9661336
16	20	3	1000	8	0.10061786088766922	0.7318328393649753	0.5141868648372554	2.006	0.184	3.0989999999999998	0	3	3	3	7	3	3	1	3	3	5	5	5	5	2	-8096.925056051376	-7953.26081299128	-7880.028195083011	-7876.554990913757	-7874.525140142861	-7874.436622077588	-7874.024467056717	-7873.182490411526	-7871.573204896648	-7872.051049173041	1559253416.9661336
16	40	3	1000	65	0.13593866059400006	0.27830202025453804	0.2275826460005329	1.734	0.42100000000000004	2.806	0	2	2	2	1	2	3	2	3	3	3	5	8	8	2	-8258.985830490541	-7924.297432821939	-7893.707968426101	-7888.902420512843	-7885.531659433803	-7883.573273715479	-7882.758383800568	-7882.292699665024	-7882.623896965659	-7910.923344213344	1559255086.0039608
16	40	3	1000	8	0.13593866059400006	0.27830202025453804	0.2275826460005329	1.734	0.42100000000000004	2.806	0	2	3	3	6	2	3	2	3	3	3	4	8	8	2	-8266.815565517172	-7939.590460691921	-7914.38018199665	-7912.706911662435	-7911.946361649836	-7911.097824594444	-7910.768178494265	-7910.415025126629	-7912.514511871099	-7912.027130305494	1559255086.0039608
16	60	3	1000	65	0.2536245870142926	0.4150247696886239	0.312266207700624	1.4280000000000002	0.638	2.451	0	1	2	2	1	1	3	2	3	3	3	3	3	3	2	-7821.117749647979	-7712.8352169290565	-7680.631395976995	-7680.3841257186905	-7679.949887864026	-7679.032933415139	-7679.171251002977	-7677.876100251519	-7677.474421222224	-7677.846997688723	1559252980.284186
16	60	3	1000	8	0.2536245870142926	0.4150247696886239	0.312266207700624	1.4280000000000002	0.638	2.451	0	2	3	3	5	2	3	2	3	3	5	3	5	3	2	-7828.102549073181	-7725.781124856229	-7698.118563474392	-7697.806314406455	-7696.721454880622	-7696.59686887072	-7697.229111334676	-7696.519617178568	-7696.428994739698	-7697.090463291603	1559252980.284186
16	80	3	1000	65	0.0709541731102239	0.43303045696321785	0.2717339442821761	1.169	0.843	2.144	0	1	2	1	1	1	2	2	3	3	5	5	5	5	2	-7852.337070121514	-7771.098630919228	-7765.399653099806	-7765.266839194539	-7762.825989057853	-7762.8517602383545	-7765.2912911599915	-7761.650651691936	-7761.592012610843	-7761.452642053301	1559250153.916032
16	80	3	1000	8	0.0709541731102239	0.43303045696321785	0.2717339442821761	1.169	0.843	2.144	0	2	2	2	7	2	2	2	2	2	5	5	4	2	2	-7855.738621990391	-7784.480265018794	-7784.472886096551	-7782.589802103293	-7782.545557516996	-7782.549336600039	-7782.578305220426	-7782.607595050303	-7780.340979681639	-7780.2105943775305	1559250153.916032
16	100	3	1000	65	0.1856600726676088	0.31061239167997523	0.2682822661030924	1.0	1.0	2.0	0	1	2	2	1	1	2	2	2	4	4	4	4	4	2	-7639.096276942202	-7535.7332314492505	-7525.736081239245	-7515.498134526387	-7515.751397492152	-7515.499382419512	-7517.814822270346	-7510.593017902646	-7511.158350047853	-7511.584849998499	1559642208.7674804
16	100	3	1000	8	0.1856600726676088	0.31061239167997523	0.2682822661030924	1.0	1.0	2.0	0	2	3	3	7	2	3	2	3	3	5	5	5	5	2	-7656.812815221955	-7559.062879226637	-7547.43968760245	-7546.827400155414	-7545.528927983664	-7545.610834919091	-7545.664747734036	-7545.432919119648	-7545.143735568195	-7545.138368673419	1559642208.7674804
16	0	3	5000	65	0.1221764147672495	0.20786919234721368	0.15402111748035152	2.2494	0.0	3.3904	0	2	4	4	3	2	4	2	2	2	4	4	7	7	2	-43674.333694367415	-43177.666302260564	-43172.89797807517	-42916.413573140686	-42911.31637142217	-42903.546931915764	-42901.15822204096	-42901.3361535118	-42900.50869375264	-42900.170541427244	1559663783.5863068
16	0	3	5000	8	0.1221764147672495	0.20786919234721368	0.15402111748035152	2.2494	0.0	3.3904	0	3	3	3	10	3	3	1	3	4	3	4	4	4	2	-43674.571859567586	-43172.89562633268	-42923.989093045515	-42920.785817229655	-42919.90177770959	-42919.8857363954	-42916.6256525784	-42916.6905627123	-42916.01368971897	-42915.98317193561	1559663783.5863068
16	20	3	5000	65	0.1497137046764626	0.4085178643768272	0.3149462482700909	1.9924	0.2124	3.1069999999999998	0	2	4	4	3	2	5	2	2	2	2	7	7	7	2	-41182.49323828849	-40159.308440062996	-40155.60334721666	-39994.61653509055	-39976.31153853686	-39972.16225154152	-39970.6240447889	-39991.19585841927	-39984.299679744836	-39983.17361054161	1559669499.775818
16	20	3	5000	8	0.1497137046764626	0.4085178643768272	0.3149462482700909	1.9924	0.2124	3.1069999999999998	0	4	4	4	6	4	4	2	2	2	4	4	6	6	2	-41187.52218971244	-40165.32207575224	-40162.828176313065	-40005.18855766337	-40000.999442668995	-40000.18233649817	-40001.56816679581	-40000.32047537742	-40001.430023088935	-39999.984069227634	1559669499.775818
16	40	3	5000	65	0.056828759608262176	0.20070591907277624	0.13628582830016353	1.6996	0.4314	2.779	0	2	4	4	6	2	4	2	2	2	2	4	4	2	3	-40989.64432509158	-40620.97208453544	-40970.14031945875	-40470.349495480215	-40471.30596151075	-40472.72408695239	-40473.34212964313	-40464.40803000145	-40461.94864349295	-40461.51122481127	1559674095.417053
16	40	3	5000	8	0.056828759608262176	0.20070591907277624	0.13628582830016353	1.6996	0.4314	2.779	0	3	3	3	7	3	3	2	4	4	4	4	3	3	2	-40993.85866518559	-40635.09858674232	-40493.541621438184	-40491.91138877391	-40492.30696290279	-40491.347132521754	-40491.45840041459	-40490.41195596838	-40488.185581375954	-40487.351791047375	1559674095.417053
16	60	3	5000	65	0.13931976563429116	0.411209623295429	0.27450202196708723	1.4536	0.6346	2.485	0	2	3	3	3	2	3	2	4	4	4	4	4	7	2	-42162.093198268514	-40498.454219392996	-40382.668683306234	-40372.726250089436	-40375.55270891561	-40372.27415038709	-40366.82120908803	-40368.12999490894	-40369.69841556037	-40370.302618440626	1559668905.8481367
16	60	3	5000	8	0.13931976563429116	0.411209623295429	0.27450202196708723	1.4536	0.6346	2.485	0	3	3	3	10	3	3	2	4	3	3	3	3	8	2	-42164.892235813575	-40514.56711440252	-40410.675285852594	-40410.15209429665	-40410.178743920864	-40406.778227464536	-40406.39179854556	-40406.296656799976	-40407.088815780095	-40410.15517517397	1559668905.8481367
16	80	3	5000	65	0.10828371130026372	0.2535168038797545	0.17024042031909398	1.1828	0.8462	2.1686	0	2	2	2	3	2	1	2	2	2	2	4	4	9	2	-41595.1591602709	-40678.457762961116	-40684.90763382922	-40652.219973020714	-40644.85164305587	-40643.10471002753	-40650.888069800014	-40643.89134775895	-40642.36157963235	-40648.607964904266	1560143680.1260736
16	80	3	5000	8	0.10828371130026372	0.2535168038797545	0.17024042031909398	1.1828	0.8462	2.1686	0	2	5	5	8	2	1	3	2	2	2	2	2	5	2	-41604.19877348457	-40697.85110138892	-40695.14024755826	-40695.37192912857	-40670.479414709764	-40670.4206179975	-40668.993198002616	-40668.85268711737	-40668.78450367385	-40667.94723852808	1560143680.1260736
16	100	3	5000	65	0.037909105820552735	0.17792607326701826	0.1162129119671986	1.0	1.0	2.0	0	1	1	1	6	1	2	2	2	2	2	2	2	2	2	-38671.41515906425	-38625.381121285856	-38645.94900305521	-38644.3761594112	-38606.7692253897	-38610.473172723454	-38614.150858112494	-38616.88368229523	-38614.243506970386	-38614.986037979885	1559253640.762244
16	100	3	5000	8	0.037909105820552735	0.17792607326701826	0.1162129119671986	1.0	1.0	2.0	0	2	2	2	10	2	2	2	2	2	2	2	2	2	2	-38674.29162363098	-38632.30964109925	-38649.41627411909	-38649.380250404596	-38613.4789563083	-38612.18176599717	-38612.03708045342	-38611.782655114	-38611.636723119016	-38611.69219769139	1559253640.762244
16	0	4	100	65	0.1615380191406034	0.6628137390847915	0.3278447671282897	2.23	0.0	3.4	0	1	1	2	1	1	2	2	2	2	2	2	5	5	2	-831.2868397471001	-809.5755196517682	-807.5653083296352	-801.0517448704802	-794.8067306225207	-794.579541843008	-793.2357966553025	-792.87948970215	-792.5032041479934	-790.7416982170513	1559247842.9778864
16	0	4	100	8	0.1615380191406034	0.6628137390847915	0.3278447671282897	2.23	0.0	3.4	0	1	2	2	1	1	2	2	2	2	2	2	2	2	2	-835.750829707153	-817.7839194148477	-815.9477606790282	-812.4182202699594	-810.1970428711879	-810.8150695086509	-806.7097121535403	-805.8882739706607	-804.4806742458757	-804.4652773133296	1559247842.9778864
16	20	4	100	65	0.17467569358286605	0.7031671179377004	0.3734494624803111	2.15	0.18	3.29	0	1	1	2	1	1	2	2	2	4	4	4	4	9	2	-781.7177522694659	-769.4449583483603	-763.3142703757788	-758.6564904120659	-758.3507623664633	-756.582126069185	-752.9880751121416	-753.0081780762257	-752.6417903379622	-757.7822899735963	1559248732.2032142
16	20	4	100	8	0.17467569358286605	0.7031671179377004	0.3734494624803111	2.15	0.18	3.29	0	1	2	1	2	1	2	2	2	2	5	4	4	5	2	-789.659719679662	-778.1406273878746	-772.6103618361133	-768.33705926994	-766.5071696313111	-765.9016929929618	-765.8794501602333	-763.881203744221	-763.3555395379544	-764.5603545132304	1559248732.2032142
16	40	4	100	65	0.3219100609197363	0.5477790116417387	0.4084912579104742	1.72	0.43	2.83	0	1	1	2	1	1	3	1	3	3	3	3	5	5	3	-791.5954343755913	-775.3979966092494	-761.5084242476338	-759.6804976064967	-754.9417014444789	-755.0077865695108	-754.9171857540719	-752.0229317204007	-751.9802503401207	-751.2707037663301	1559247484.8028755
16	40	4	100	8	0.3219100609197363	0.5477790116417387	0.4084912579104742	1.72	0.43	2.83	0	1	3	2	1	1	3	1	3	3	3	3	3	3	3	-801.6419572600639	-789.0805966671697	-777.937910922747	-776.7426671284209	-774.9947021175589	-774.9946252424803	-770.9741306020544	-770.9618542669632	-770.1145636123096	-770.1140449877196	1559247484.8028755
16	60	4	100	65	0.158132664152972	0.6200846912016614	0.3592571959555266	1.46	0.67	2.45	0	1	1	2	1	1	3	2	2	2	4	4	4	9	2	-827.4812032522998	-804.6641031153142	-797.2512537207684	-792.2323913789647	-790.4701994143232	-789.000520463051	-787.1156305953709	-786.9525017799501	-786.9432773278867	-789.4298768598494	1559248503.5243418
16	60	4	100	8	0.158132664152972	0.6200846912016614	0.3592571959555266	1.46	0.67	2.45	0	1	2	2	1	1	2	2	2	3	3	5	5	9	2	-834.124171145594	-814.9847632330908	-810.6996544629053	-810.0860519515221	-806.8363127325347	-806.4351633567503	-805.835586330481	-805.8317765757474	-805.7954454187486	-805.8155133637332	1559248503.5243418
16	80	4	100	65	0.09123724404645672	0.6514667575997717	0.29754498529238393	1.16	0.86	2.23	0	1	1	2	1	1	4	1	1	1	4	3	4	4	8	-805.7668128299176	-793.4675621261528	-784.0122761263997	-776.8847388529409	-773.9702947375954	-772.9567391057807	-768.3819637458915	-763.597258850445	-763.3364706278846	-763.2224512890176	1559247679.7420483
16	80	4	100	8	0.09123724404645672	0.6514667575997717	0.29754498529238393	1.16	0.86	2.23	0	1	1	1	1	1	4	1	1	1	1	4	4	4	4	-810.5846689052835	-802.5147381404182	-795.6102425051463	-788.6567750794951	-785.6771492452808	-784.3555104088663	-780.149521063599	-779.7384374370575	-777.8506621633577	-777.779304614443	1559247679.7420483
16	100	4	100	65	0.07416572844194358	0.6105048370995346	0.3219130432913586	1.0	1.0	2.0	0	1	1	2	1	1	4	2	2	4	4	4	4	9	2	-853.4314562660538	-824.8696305888433	-815.3209098121717	-805.1186553507135	-802.95537303905	-801.4764469808429	-797.7714948564792	-797.5165487403516	-797.3568745130849	-804.1450903311919	1559247334.1414196
16	100	4	100	8	0.07416572844194358	0.6105048370995346	0.3219130432913586	1.0	1.0	2.0	0	2	2	2	2	2	3	2	3	4	4	4	4	4	2	-861.4959819155475	-839.4278350705276	-831.7916222126123	-828.6177411054939	-828.1412085109953	-826.7903429750045	-826.190516010965	-825.9851905031891	-825.9349877847845	-825.9371273945226	1559247334.1414196
16	0	4	300	65	0.3354479249361503	0.7288461306657817	0.4792477475104826	2.243333333333333	0.0	3.3666666666666667	0	1	1	5	1	1	3	2	2	3	3	4	5	5	2	-2342.353925730975	-2307.604699919641	-2296.4742983446467	-2290.453282591872	-2286.868845894973	-2286.1461180548777	-2283.4142955960456	-2282.2187696213555	-2281.1511928506648	-2282.323419189221	1559250102.5510368
16	0	4	300	8	0.3354479249361503	0.7288461306657817	0.4792477475104826	2.243333333333333	0.0	3.3666666666666667	0	2	3	2	2	2	3	2	2	3	5	5	5	5	2	-2348.891059370135	-2317.947089752181	-2308.632328546629	-2303.310561268821	-2300.17502587656	-2299.9092490121675	-2299.194289817203	-2298.559417362764	-2296.918790993313	-2297.2137040393604	1559250102.5510368
16	20	4	300	65	0.1499790857444233	0.4151938058890256	0.25042507840539885	1.9966666666666664	0.20666666666666667	3.12	0	1	2	5	1	1	3	1	3	4	3	6	4	9	2	-2526.423453089269	-2437.759146052712	-2394.794589629121	-2387.5737460603673	-2385.8033569966933	-2384.541246631443	-2384.3739654407605	-2383.932275452762	-2381.2742259181123	-2385.309564547213	1559249989.6593573
16	20	4	300	8	0.1499790857444233	0.4151938058890256	0.25042507840539885	1.9966666666666664	0.20666666666666667	3.12	0	3	3	3	3	3	3	2	3	3	4	4	3	8	2	-2540.1900430771907	-2455.531535465883	-2419.2698460822808	-2415.159330026031	-2414.016814306113	-2412.76220734057	-2411.994169391392	-2411.5515223110897	-2412.042732663066	-2413.191850802193	1559249989.6593573
16	40	4	300	65	0.13823670758367013	0.5209302006998624	0.3047742831194935	1.6466666666666667	0.4733333333333333	2.7266666666666666	0	1	2	5	1	1	4	2	4	4	4	4	4	4	2	-2574.186433589736	-2480.0548195742435	-2456.3896487679417	-2446.69790710703	-2447.1887666264456	-2445.6910214931336	-2445.083097713662	-2439.7333970741165	-2439.928509751767	-2443.155164718563	1559249327.4289544
16	40	4	300	8	0.13823670758367013	0.5209302006998624	0.3047742831194935	1.6466666666666667	0.4733333333333333	2.7266666666666666	0	2	3	3	3	2	3	2	3	3	4	4	8	8	2	-2582.522915144771	-2493.232010438819	-2474.864328612238	-2468.821544778519	-2466.9641487442714	-2463.605591272309	-2463.605013572685	-2462.3391451659745	-2463.412727963429	-2467.800134177336	1559249327.4289544
16	60	4	300	65	0.06771268220471016	0.7915206223471833	0.31003389570726586	1.4433333333333334	0.62	2.4633333333333334	0	1	2	5	1	1	2	2	2	3	5	7	5	5	2	-2179.596204301117	-2082.4256719478017	-2074.304113570037	-2069.408386662584	-2066.756236371141	-2066.0564182196617	-2065.755681585377	-2065.864302600637	-2065.486786393861	-2065.6922016053486	1559250434.3139832
16	60	4	300	8	0.06771268220471016	0.7915206223471833	0.31003389570726586	1.4433333333333334	0.62	2.4633333333333334	0	2	2	2	6	2	2	2	2	2	2	2	7	7	2	-2183.571143125514	-2088.827366628947	-2085.7282369210266	-2085.393114081804	-2078.1058979454488	-2076.6462346224444	-2076.606350696348	-2076.6090584851754	-2078.298025018544	-2078.3001048265382	1559250434.3139832
16	80	4	300	65	0.0716605415438264	0.789572293861098	0.4348158141468701	1.1833333333333331	0.8633333333333333	2.1633333333333336	0	1	2	5	1	1	3	2	3	4	4	4	4	4	2	-2371.978592820951	-2293.7183568846995	-2263.542574135711	-2259.787655375695	-2259.608537604279	-2258.4042391330318	-2257.538385706874	-2255.79984783494	-2256.002007006583	-2256.426223791208	1559250492.9103894
16	80	4	300	8	0.0716605415438264	0.789572293861098	0.4348158141468701	1.1833333333333331	0.8633333333333333	2.1633333333333336	0	2	3	3	3	2	3	2	4	4	4	4	4	9	2	-2374.4204025387507	-2300.918704976028	-2276.4648807467843	-2274.7054722264593	-2274.707831813072	-2274.328798263736	-2274.2014897783247	-2274.2464327890875	-2273.989818942983	-2274.562834118787	1559250492.9103894
16	100	4	300	65	0.2308451222251903	0.6846661276478012	0.5182001157313689	1.0	1.0	2.0	0	1	2	5	1	1	4	2	3	3	4	4	3	8	2	-2340.806876920777	-2245.445032786148	-2215.6323575904485	-2204.75118235383	-2201.8252252426228	-2196.4918257163554	-2195.4114363706185	-2195.130176218541	-2195.1490425640586	-2202.0005068951473	1559248686.982238
16	100	4	300	8	0.2308451222251903	0.6846661276478012	0.5182001157313689	1.0	1.0	2.0	0	2	3	3	3	2	3	2	3	3	3	3	8	8	2	-2348.936411006146	-2257.8224306765037	-2232.8154141952773	-2229.510459524837	-2229.2142267871495	-2224.073487771988	-2224.7939756168907	-2223.982974752501	-2224.8069764967026	-2225.410429500155	1559248686.982238
16	0	4	600	65	0.046020799339002494	0.5392143796499038	0.2960305269073148	2.2516666666666665	0.0	3.4266666666666667	0	1	2	10	1	1	3	1	3	4	3	6	6	6	3	-4845.588837052112	-4769.570048989561	-4725.005856516291	-4716.243791231072	-4714.345665584306	-4713.590455985064	-4713.666464027497	-4713.682123430031	-4713.682859373419	-4713.446555033032	1559252398.7813926
16	0	4	600	8	0.046020799339002494	0.5392143796499038	0.2960305269073148	2.2516666666666665	0.0	3.4266666666666667	0	3	3	3	4	3	3	1	3	3	4	4	3	8	3	-4849.350013909809	-4776.4493850439285	-4736.81811532654	-4731.047137113352	-4729.528266560346	-4726.593321063066	-4725.942125356633	-4725.514325912141	-4725.5536421480965	-4725.693601854483	1559252398.7813926
16	20	4	600	65	0.10153859924767973	0.5336894734754303	0.3115663298842889	1.9783333333333333	0.23166666666666666	3.085	0	1	2	10	1	1	3	2	3	3	3	3	5	3	2	-4863.233936107384	-4777.179058516261	-4758.277929680018	-4756.4886154212845	-4747.06977511399	-4745.444013102664	-4746.102385894013	-4743.967297000432	-4743.24123621412	-4743.171149260827	1559254238.8819466
16	20	4	600	8	0.10153859924767973	0.5336894734754303	0.3115663298842889	1.9783333333333333	0.23166666666666666	3.085	0	2	3	3	6	2	3	2	3	4	4	4	4	8	2	-4872.476895373488	-4791.753043569818	-4775.51705471065	-4772.441593507217	-4771.683977387028	-4770.6738597113845	-4770.1916394065365	-4769.864974888888	-4770.141241506522	-4770.366514410508	1559254238.8819466
16	40	4	600	65	0.1348620242871742	0.4257676610293679	0.2408306341451175	1.7183333333333333	0.39	2.8	0	1	1	10	1	1	2	2	2	2	2	2	2	6	3	-4715.4108573677395	-4673.141497671521	-4709.778531630811	-4662.8142800151145	-4650.5503744098905	-4648.240302601016	-4648.318951841283	-4647.42782559916	-4647.5873661366795	-4646.493564038597	1559252619.0771816
16	40	4	600	8	0.1348620242871742	0.4257676610293679	0.2408306341451175	1.7183333333333333	0.39	2.8	0	2	3	3	6	2	3	2	3	3	5	5	7	7	2	-4730.2667234918235	-4693.405541867245	-4680.812751239355	-4678.188743816503	-4675.428227722819	-4675.040754492401	-4674.756576771784	-4674.774281866714	-4674.788036533626	-4674.772988631812	1559252619.0771816
16	60	4	600	65	0.06640166479404341	0.6439818353485403	0.3517090160680385	1.4683333333333333	0.6216666666666667	2.5033333333333334	0	1	2	10	1	1	2	2	2	2	4	4	7	7	2	-4736.111884788599	-4656.686469826582	-4649.0578345750955	-4640.139887078837	-4639.325941348911	-4638.949573644297	-4638.569348018617	-4638.589060455866	-4639.22244684048	-4638.817647800739	1559253086.1132948
16	60	4	600	8	0.06640166479404341	0.6439818353485403	0.3517090160680385	1.4683333333333333	0.6216666666666667	2.5033333333333334	0	2	2	2	4	2	2	2	2	4	4	5	5	4	2	-4742.549609428223	-4666.143054988199	-4659.6320185439445	-4653.787106034213	-4653.027489735115	-4652.641019902023	-4652.457068306248	-4652.219292718326	-4651.927608193148	-4652.11383187807	1559253086.1132948
16	80	4	600	65	0.12725273173835586	0.6286048158754098	0.3385907641594428	1.18	0.8433333333333334	2.151666666666667	0	1	2	10	1	1	4	1	3	4	4	4	4	4	3	-4884.339691929838	-4813.187380725104	-4766.021817745146	-4754.054305257825	-4751.98820310185	-4751.1004050435085	-4747.387933324071	-4747.175007359755	-4747.22276131438	-4746.242966050219	1559250097.420328
16	80	4	600	8	0.12725273173835586	0.6286048158754098	0.3385907641594428	1.18	0.8433333333333334	2.151666666666667	0	3	3	3	4	3	3	1	3	4	4	4	6	3	3	-4892.215442627146	-4824.06963160564	-4782.19800721709	-4774.451386794059	-4774.019938407144	-4771.294874784876	-4771.145929047241	-4771.063879130303	-4771.037107547776	-4771.024950419944	1559250097.420328
16	100	4	600	65	0.14199076163212532	0.5679770918576751	0.3471422913185866	1.0	1.0	2.0	0	1	2	10	1	1	4	2	2	4	4	4	4	4	2	-4630.246124624878	-4558.677936981887	-4543.557041988824	-4522.622290649343	-4521.475545130415	-4515.629918446268	-4509.074887241748	-4508.308342136015	-4509.484925395009	-4508.930076493496	1559250256.371213
16	100	4	600	8	0.14199076163212532	0.5679770918576751	0.3471422913185866	1.0	1.0	2.0	0	2	4	4	5	2	4	2	2	2	4	4	8	8	2	-4642.184548393556	-4579.206979756007	-4565.113446335252	-4547.505427173498	-4542.875337224826	-4540.072295038081	-4541.386388716696	-4539.390409748756	-4541.325159034052	-4541.639049166208	1559250256.371213
16	0	4	1000	65	0.037634520085128235	0.41198746814764464	0.2295594786433391	2.225	0.0	3.386	0	1	2	2	1	1	4	2	2	2	2	4	2	4	3	-7410.284321950721	-7307.083526877262	-7397.1189654421	-7249.33834111749	-7249.271036024009	-7247.565646500261	-7246.988493007872	-7245.981700650683	-7245.9797845636685	-7245.21730623097	1559255539.497787
16	0	4	1000	8	0.037634520085128235	0.41198746814764464	0.2295594786433391	2.225	0.0	3.386	0	3	3	3	4	3	3	2	3	4	3	6	6	6	2	-7416.79603107909	-7317.071402448	-7274.095978391405	-7265.383676670683	-7262.60591421617	-7262.403088097351	-7262.392210578574	-7262.380555546155	-7262.323352617124	-7262.324172562804	1559255539.497787
16	20	4	1000	65	0.08762221751062405	0.6265377534333221	0.32041735907935004	1.9769999999999999	0.221	3.0839999999999996	0	2	2	2	1	2	2	2	2	2	2	7	4	4	2	-8453.770673262688	-8179.430627087287	-8178.398652291144	-8167.205057354759	-8164.871735222577	-8164.82076091881	-8163.790286212957	-8165.818346720139	-8154.130320188208	-8156.595166899606	1559260668.1657605
16	20	4	1000	8	0.08762221751062405	0.6265377534333221	0.32041735907935004	1.9769999999999999	0.221	3.0839999999999996	0	2	2	2	9	2	2	2	2	2	2	4	4	4	2	-8461.040682887608	-8192.439734616062	-8192.194445360601	-8184.492251640412	-8183.764952180113	-8183.761763727425	-8181.553520098128	-8180.7348787639285	-8180.364392170812	-8179.713533939008	1559260668.1657605
16	40	4	1000	65	0.05362563337231574	0.7473808250634653	0.3415977645508989	1.702	0.424	2.752	0	1	2	2	1	1	4	2	2	2	2	4	2	9	2	-8121.801766793072	-7993.689271090683	-7988.998932737437	-7971.551557411031	-7964.449710451119	-7957.856240115885	-7954.35787640213	-7950.586479211695	-7948.398173456947	-7951.867574978178	1559258100.2087
16	40	4	1000	8	0.05362563337231574	0.7473808250634653	0.3415977645508989	1.702	0.424	2.752	0	2	3	3	7	2	3	2	3	3	3	3	5	5	2	-8132.443867032881	-8009.396976734173	-7996.595559800686	-7994.9218827916175	-7988.785154942203	-7988.017495429106	-7986.125105340029	-7985.844260359521	-7985.7082450887565	-7985.752423144385	1559258100.2087
16	60	4	1000	65	0.09051507250694846	0.5474168524570804	0.3404446729861231	1.479	0.627	2.5180000000000002	0	1	2	2	1	1	3	1	4	3	3	3	4	4	3	-7462.896018522242	-7359.449354345906	-7295.4410021435415	-7287.037923038566	-7292.555321404639	-7284.524212015659	-7276.715402236261	-7277.737142413194	-7276.473715225179	-7278.967842077582	1559254769.7094185
16	60	4	1000	8	0.09051507250694846	0.5474168524570804	0.3404446729861231	1.479	0.627	2.5180000000000002	0	3	3	3	4	3	3	1	3	4	5	3	5	8	3	-7465.231813745194	-7369.38907777955	-7312.092857742504	-7304.258062763155	-7301.049237378982	-7300.559507801576	-7299.603149719342	-7297.328346381552	-7298.09352496609	-7306.015217565595	1559254769.7094185
