nb_mut	nb_clones	cancer_type	nb_sig_subMU	seed	perc_dip	loglikelihood_MU	loglikelihood_nopi_MU	loglikelihood_subMU	loglikelihood_nopi_subMU	timestamp
600	4	25	13	2673	0.4	-5198.055352370855	-5220.241219792072	-5218.9639812247915	-5223.797492956306	1560225463.729106
600	4	25	13	2674	0.6	-4771.766585536141	-4797.68052440455	-4805.152313990522	-4809.927381129935	1560225483.5253112
600	4	25	13	2675	0.8	-5060.3877892200735	-5076.192699120858	-5057.4819648212515	-5069.987589208545	1560225427.7736115
600	4	25	13	2676	1.0	-4794.069146900341	-4828.430573363728	-4841.758650997171	-4848.654108845687	1560225244.1734376
600	4	26	15	2677	0.0	-4747.530029542661	-4768.693498146597	-4752.715797962967	-4769.2864371781425	1560225670.1098542
600	4	26	15	2678	0.2	-5005.6974332589725	-5030.273297492439	-5024.37509019187	-5034.7973757191585	1560225379.2631037
600	4	26	15	2679	0.4	-4796.470014369238	-4816.705841532277	-4806.2735583442245	-4817.668187997091	1560225515.611094
600	4	26	15	2680	0.6	-4763.516884764253	-4789.586982580097	-4785.442643273619	-4798.2635893227425	1560225668.7336435
600	4	26	15	2681	0.8	-4715.054862937921	-4737.347982695633	-4728.324803961637	-4740.478656321781	1560225391.4359705
600	4	26	15	2682	1.0	-4525.736136605365	-4543.745739645059	-4539.747086559722	-4552.517222800207	1560225187.2476845
600	4	27	14	2683	0.0	-5176.412645115934	-5192.444482331064	-5193.773658856229	-5196.18986829954	1560225840.8878782
600	4	27	14	2684	0.2	-4743.577330243606	-4763.386901007922	-4756.277284594342	-4768.733046870183	1560225578.6792877
600	4	27	14	2685	0.4	-4830.379969636884	-4853.075531634713	-4849.061680688234	-4861.26869941095	1560225492.5516822
600	4	27	14	2686	0.6	-4728.444052944563	-4741.404677767105	-4741.561710171396	-4748.247361653958	1560225422.9004595
600	4	27	14	2687	0.8	-4436.240588561127	-4453.743139026265	-4452.8993268874565	-4461.116695565834	1560225971.1035063
600	4	27	14	2688	1.0	-4226.024567962408	-4236.310202133507	-4230.138829564068	-4236.910409607393	1560225349.8392947
600	4	28	17	2689	0.0	-4628.22315812675	-4638.322017435537	-4634.623007755241	-4641.604971241021	1560225561.4670894
